"ID","Feature","Value","Source","Comment","Glottocode","PoS","Function","Level"
"GB519","Can mood be marked by a non-inflecting word (""auxiliary particle"")?","0","Kuzmenkov (1997:96)","","Moghol [mhj] [mogh1245]-Table 1.tsv","particle","TAME","clause"
"GB520","Can aspect be marked by a non-inflecting word (""auxiliary particle"")?","0","Kuzmenkov (1997:96)","","Moghol [mhj] [mogh1245]-Table 1.tsv","particle","TAME","clause"
"GB521","Can tense be marked by a non-inflecting word (""auxiliary particle"")?","0","Kuzmenkov (1997:96)","","Moghol [mhj] [mogh1245]-Table 1.tsv","particle","TAME","clause"
"GB522","Can the S or A argument be omitted from a pragmatically unmarked clause when the referent is inferrable from context (""pro-drop"" or ""null anaphora"")?","1","Kuzmenkov (1997:92-97)","almost never overt","Moghol [mhj] [mogh1245]-Table 1.tsv","not assignable","argument marking (core)","clause"
"TE003","Is there palatal vowel harmony?","0","Kuzmenkov (1997:91); Weiers (2003:253)","absent due to contact with Iranian languages","Moghol [mhj] [mogh1245]-Table 1.tsv","not assignable","phonological distinctiveness","phonological shape"
"TE004","Is there tongue root vowel harmony?","0","Kuzmenkov (1997:91); Weiers (2003:253)","absent due to contact with Iranian languages","Moghol [mhj] [mogh1245]-Table 1.tsv","not assignable","phonological distinctiveness","phonological shape"
"TE005","Is there an initial velar nasal?","?","Kuzmenkov (1997:92)","Not mentioned.","Moghol [mhj] [mogh1245]-Table 1.tsv","not assignable","phonological distinctiveness","phonological shape"
"TE006","Is there an initial r-?","?","Kuzmenkov (1997:92)","Not mentioned.","Moghol [mhj] [mogh1245]-Table 1.tsv","not assignable","phonological distinctiveness","phonological shape"
"TE007","Are there initial consonant clusters in native words?","0","Rybatzki (2003:371-372); Kuzmenkov (1997:92)","probably not, only syllable structures V, VC, CV and CVC mentioned","Moghol [mhj] [mogh1245]-Table 1.tsv","not assignable","phonological distinctiveness","phonological shape"
"TE008","Is there a voicing distinction in stops?","1","Kuzmenkov (1997:92)","","Moghol [mhj] [mogh1245]-Table 1.tsv","not assignable","phonological distinctiveness","phonological shape"
"TE018","Is there a mi-ti opposition in 1 vs. 2 SG personal pronouns?","1","Weiers (2003:256-257)","","Moghol [mhj] [mogh1245]-Table 1.tsv","pronoun","phonological distinctiveness","phonological shape"
"TE019","Is the secondary oblique stem of personal pronouns formed with a dental nasal?","1","Weiers (2003:256-257)","","Moghol [mhj] [mogh1245]-Table 1.tsv","pronoun","phonological distinctiveness","phonological shape"
"TE027","Can 1PL marker be augmented by a collective plural marker?","1","Weiers (2003:256-257)","","Moghol [mhj] [mogh1245]-Table 1.tsv","pronoun","deixis","word"
"TE031","Is there a non-initial velar nasal?","1","Kuzmenkov (1997:92)","","Moghol [mhj] [mogh1245]-Table 1.tsv","not assignable","phonological distinctiveness","phonological shape"
"TE037","Is there a voicing distinction in fricatives?","1","Kuzmenkov (1997:92)","","Moghol [mhj] [mogh1245]-Table 1.tsv","not assignable","phonological distinctiveness","phonological shape"
"TE038","Are there two separate liquid phonemes (r/l)?","1","Kuzmenkov (1997:92)","","Moghol [mhj] [mogh1245]-Table 1.tsv","not assignable","phonological distinctiveness","phonological shape"
"TE039","Is there vowel length distinction?","0","Rybatzki (2003:371-372); Kuzmenkov (1997:93)","","Moghol [mhj] [mogh1245]-Table 1.tsv","not assignable","phonological distinctiveness","phonological shape"
"TE050","Do cardinal numerals require agreement on noun phrases?","0","Kuzmenkov (1997:94)","","Moghol [mhj] [mogh1245]-Table 1.tsv","noun","number","NP"
"TE052","Are accusative-marked objects specific while unmarked objects are non-specific?","0","Kuzmenkov (1997:95)","in contrast to other Mongolic languages, it is not optional","Moghol [mhj] [mogh1245]-Table 1.tsv","multiple","argument marking (core)","word"
"TE053","Are recipient and location expressed by the same marker?","1","Kuzmenkov (1997:95)","","Moghol [mhj] [mogh1245]-Table 1.tsv","multiple","argument marking (non-core)","word"
"TE054","Is there a distinction between marking of interrogation in polar and content questions?","?","Kuzmenkov (1997:92-97)","Not mentioned.","Moghol [mhj] [mogh1245]-Table 1.tsv","multiple","interrogation","clause"
"TE059","Are causative and passive expressed by a formally identical marker?","0","Kuzmenkov (1997:93, 95)","","Moghol [mhj] [mogh1245]-Table 1.tsv","verb","valency","word"
"TE066","Is imperative form for 2SG identical to bare verb root?","1","Weiers (2003:257); Kuzmenkov (1997:96)","","Moghol [mhj] [mogh1245]-Table 1.tsv","verb","TAME","word"
"TE078","Are there three laryngeal contrasts for stops?","0","Kuzmenkov (1997:92)","","Moghol [mhj] [mogh1245]-Table 1.tsv","not assignable","phonological distinctiveness","phonological shape"
"TS001","Can numeral precede the noun?","1","Kuzmenkov (1997:94)","","Moghol [mhj] [mogh1245]-Table 1.tsv","not assignable","word order","NP"
"TS002","Can numeral follow the noun?","0","Weiers (2003:248-263)","","Moghol [mhj] [mogh1245]-Table 1.tsv","not assignable","word order","NP"
"TS003","Can demonstrative precede the noun?","1","Kuzmenkov (1997:94)","","Moghol [mhj] [mogh1245]-Table 1.tsv","not assignable","word order","NP"
"TS004","Can demonstrative follow the noun?","0","Kuzmenkov (1997:94)","","Moghol [mhj] [mogh1245]-Table 1.tsv","not assignable","word order","NP"
"TS005","Can adnominal possessor precede the possessed noun?","1","Kuzmenkov (1997:94)","","Moghol [mhj] [mogh1245]-Table 1.tsv","not assignable","word order","NP"
"TS006","Can adnominal possessor follow the possessed noun?","1","Kuzmenkov (1997:94)","","Moghol [mhj] [mogh1245]-Table 1.tsv","not assignable","word order","NP"
"TS007","Can adnominal property word precede the noun?","1","Kuzmenkov (1997:94, 97)","","Moghol [mhj] [mogh1245]-Table 1.tsv","not assignable","word order","NP"
"TS008","Can adnominal property word follow the noun?","0","Kuzmenkov (1997:94, 97)","","Moghol [mhj] [mogh1245]-Table 1.tsv","not assignable","word order","NP"
"TS009","Can adnominal collective universal quantifier (‘all’) precede the noun?","?","Kuzmenkov (1997:94)","Not mentioned.","Moghol [mhj] [mogh1245]-Table 1.tsv","not assignable","word order","NP"
"TS010","Can adnominal collective universal quantifier (‘all’) follow the noun?","?","Kuzmenkov (1997:94)","Not mentioned.","Moghol [mhj] [mogh1245]-Table 1.tsv","not assignable","word order","NP"
"TS079","Is there height vowel harmony?","?","Weiers (2003:248-263)","","Moghol [mhj] [mogh1245]-Table 1.tsv","not assignable","phonological distinctiveness","phonological shape"
"TS080","Is there labial vowel harmony?","?","Weiers (2003:248-263)","","Moghol [mhj] [mogh1245]-Table 1.tsv","not assignable","phonological distinctiveness","phonological shape"
"TS086","Is the pragmatically unmarked order of SV in intransitive clauses?","1","","","Moghol [mhj] [mogh1245]-Table 1.tsv","not assignable","word order","clause"
"TS087","Is the pragmatically unmarked order of VS in intransitive clauses?","0","","","Moghol [mhj] [mogh1245]-Table 1.tsv","not assignable","word order","clause"
"TS088","Is there an aspiration distinction in stops?","0","Weiers (2003:251)","Not mentioned.","Moghol [mhj] [mogh1245]-Table 1.tsv","not assignable","phonological distinctiveness","phonological shape"
"GB020","Are there definite or specific articles?","0","Avrorin (1959:1-276)","","Nanai [gld] [nana1257]-Table 1.tsv","article","deixis","NP"
"GB021","Do indefinite nominals commonly have indefinite articles?","0","Avrorin (1959:1-276)","","Nanai [gld] [nana1257]-Table 1.tsv","article","deixis","NP"
"GB022","Are there prenominal articles?","0","Avrorin (1959:1-276)","","Nanai [gld] [nana1257]-Table 1.tsv","article","deixis","NP"
"GB023","Are there postnominal articles?","0","Avrorin (1959:1-276)","","Nanai [gld] [nana1257]-Table 1.tsv","article","deixis","NP"
"GB026","Can adnominal property words occur discontinuously?","1","Oskolskaya (p.c. 2018)","","Nanai [gld] [nana1257]-Table 1.tsv","not assignable","word order","NP"
"GB027","Are nominal conjunction and comitative expressed by different elements?","1","Avrorin (1959:180); Avrorin (1961:265)","","Nanai [gld] [nana1257]-Table 1.tsv","multiple","argument marking (non-core)","NP"
"GB028","Is there an inclusive/exclusive distinction?","0","Avrorin (1959:246-247)","","Nanai [gld] [nana1257]-Table 1.tsv","pronoun","deixis","word"
"GB030","Is there a gender distinction in independent 3rd person pronouns?","0","Avrorin (1959:246-247)","","Nanai [gld] [nana1257]-Table 1.tsv","pronoun","deixis","word"
"GB031","Is there a dual or unit augmented form (in addition to plural or augmented) for all person categories in the pronoun system?","0","Avrorin (1959:246-247)","","Nanai [gld] [nana1257]-Table 1.tsv","pronoun","deixis","word"
"GB035","Are there three or more distance contrasts in demonstratives?","0","Avrorin (1959:263-270)","","Nanai [gld] [nana1257]-Table 1.tsv","demonstrative","deixis","word"
"GB036","Do demonstratives show an elevation distinction?","0","Avrorin (1959:263-270)","","Nanai [gld] [nana1257]-Table 1.tsv","demonstrative","deixis","word"
"GB037","Do demonstratives show a visible-nonvisible distinction?","0","Avrorin (1959:263-270)","","Nanai [gld] [nana1257]-Table 1.tsv","demonstrative","deixis","word"
"GB038","Are there demonstrative classifiers?","0","Avrorin (1959:1-276)","","Nanai [gld] [nana1257]-Table 1.tsv","noun","deixis","word"
"GB039","Is there nonphonological allomorphy of noun number markers?","0","Avrorin (1959:133)","","Nanai [gld] [nana1257]-Table 1.tsv","noun","number","word"
"GB041","Are there several nouns (more than three) which are suppletive for number?","0","Avrorin (1959:134)","there are only two: for younger brothers/sisters and for elder brothers","Nanai [gld] [nana1257]-Table 1.tsv","noun","number","word"
"GB042","Is there productive overt morphological singular marking on nouns?","0","Avrorin (1959:133)","","Nanai [gld] [nana1257]-Table 1.tsv","noun","number","word"
"GB043","Is there productive morphological dual marking on nouns?","0","Avrorin (1959:133)","","Nanai [gld] [nana1257]-Table 1.tsv","noun","number","word"
"GB044","Is there productive morphological plural marking on nouns?","1","Avrorin (1959:133)","","Nanai [gld] [nana1257]-Table 1.tsv","noun","number","word"
"GB046","Is there an associative plural marker for nouns?","1","Avrorin (1959:78, 110-112)","","Nanai [gld] [nana1257]-Table 1.tsv","noun","number","word"
"GB047","Is there a productive morphological pattern for deriving an action/state noun from a verb?","1","Avrorin (1959:118)","","Nanai [gld] [nana1257]-Table 1.tsv","noun","denominal derivation","word"
"GB048","Is there a productive morphological pattern for deriving an agent noun from a verb?","1","Avrorin (1959:117)","","Nanai [gld] [nana1257]-Table 1.tsv","noun","denominal derivation","word"
"GB049","Is there a productive morphological pattern for deriving an object noun from a verb?","0","Avrorin (1959:117-119)","there is a suffix for deriving instruments","Nanai [gld] [nana1257]-Table 1.tsv","noun","denominal derivation","word"
"GB051","Is there a noun class/gender system where sex is a factor in class assignment?","0","Avrorin (1959:1-276); Avrorin (1961:1-277)","","Nanai [gld] [nana1257]-Table 1.tsv","multiple","class agreement","word"
"GB052","Is there a noun class/gender system where shape is a factor in class assignment?","0","Avrorin (1959:1-276); Avrorin (1961:1-277)","","Nanai [gld] [nana1257]-Table 1.tsv","multiple","class agreement","word"
"GB053","Is there a noun class/gender system where animacy is a factor in class assignment?","0","Avrorin (1959:1-276); Avrorin (1961:1-277)","","Nanai [gld] [nana1257]-Table 1.tsv","multiple","class agreement","word"
"GB054","Is there a noun class/gender system where plant status is a factor in class assignment?","0","Avrorin (1959:1-276); Avrorin (1961:1-277)","","Nanai [gld] [nana1257]-Table 1.tsv","multiple","class agreement","word"
"GB057","Are there numeral classifiers?","1","Oskolskaya (p.c. 2018)","only marginally","Nanai [gld] [nana1257]-Table 1.tsv","noun","quantification","word"
"GB058","Are there possessive classifiers?","0","Avrorin (1959:1-276)","","Nanai [gld] [nana1257]-Table 1.tsv","noun","possession","word"
"GB059","Is the adnominal possessive construction different for alienable and inalienable nouns?","1","Avrorin (1959:134, 145, 149, 151, 155-163)","inalienable: body parts, marked by reflexive-possessive suffixes; there is also a special marker for indirect possession, apart from regular possessive suffixes, differentiated by person","Nanai [gld] [nana1257]-Table 1.tsv","noun","possession","word"
"GB068","Do core adjectives (defined semantically as property concepts such as value, shape, age, dimension) act like verbs in predicative position?","0","Avrorin (1959:199, 203, 227)","","Nanai [gld] [nana1257]-Table 1.tsv","adjective","non-verbal predication","word"
"GB069","Do core adjectives (defined semantically as property concepts; value, shape, age, dimension) used attributively require the same morphological treatment as verbs?","0","Avrorin (1959:199, 203, 227)","","Nanai [gld] [nana1257]-Table 1.tsv","adjective","other","word"
"GB070","Are there morphological cases for non-pronominal core arguments (i.e. S/A/P)?","1","Avrorin (1959:163)","","Nanai [gld] [nana1257]-Table 1.tsv","noun","argument marking (core)","word"
"GB071","Are there morphological cases for pronominal core arguments (i.e. S/A/P)?","1","Avrorin (1959:250)","","Nanai [gld] [nana1257]-Table 1.tsv","pronoun","argument marking (core)","word"
"GB072","Are there morphological cases for oblique non-pronominal NPs (i.e. not S/A/P)?","1","Avrorin (1959:163)","","Nanai [gld] [nana1257]-Table 1.tsv","noun","argument marking (non-core)","word"
"GB073","Are there morphological cases for oblique independent personal pronouns (i.e. not S/A/P)?","1","Avrorin (1959:250)","","Nanai [gld] [nana1257]-Table 1.tsv","pronoun","argument marking (non-core)","word"
"GB074","Are there prepositions?","0","Avrorin (1959:1-276)","","Nanai [gld] [nana1257]-Table 1.tsv","other","argument marking (non-core)","NP"
"GB075","Are there postpositions?","1","Avrorin (1961:228)","","Nanai [gld] [nana1257]-Table 1.tsv","other","argument marking (non-core)","NP"
"GB079","Do verbs have prefixes/proclitics, other than those that ONLY mark A, S or O (do include portmanteau: A & S + TAM)?","0","Avrorin (1961:1-277)","","Nanai [gld] [nana1257]-Table 1.tsv","verb","TAME+","word"
"GB080","Do verbs have suffixes/enclitics, other than those that ONLY mark A, S or O (do include portmanteau: A & S + TAM)?","1","Avrorin (1961:1-277)","","Nanai [gld] [nana1257]-Table 1.tsv","verb","TAME+","word"
"GB081","Is there productive infixation in verbs?","0","Avrorin (1961:1-277)","","Nanai [gld] [nana1257]-Table 1.tsv","verb","TAME+","word"
